,eventDescription,eventTime,eventType,simulationId,truckId,deliverTime
22379,"Packet 15 to (calle de María Tubau, 19, Madrid, [-3.6785176695854993,40.51128069695015])",2931360,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,120600.0
22442,"Packet 16 to (calle de María Tubau, 19, Madrid, [-3.6785176695854993,40.51128069695015])",2991960,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,60600.0
22499,"Packet 17 to (calle de María Tubau, 19, Madrid, [-3.6785176695854993,40.51128069695015])",3052530,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,0.0
22550,"Packet 18 to (calle de María Tubau, 19, Madrid, [-3.6785176695854993,40.51128069695015])",3113160,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,60630.0
23416,"Packet 82 to (calle del Pilar, 13, San Sebastián de los Reyes, [-3.628367023840124,40.548203439287754])",4076790,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,120630.0
23469,"Packet 83 to (calle del Pilar, 13, San Sebastián de los Reyes, [-3.628367023840124,40.548203439287754])",4137360,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,0.0
23562,"Packet 84 to (calle del Pilar, 13, San Sebastián de los Reyes, [-3.628367023840124,40.548203439287754])",4257960,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,120600.0
24474,"Packet 44 to (calle de Gabriel Lobo, 23, Madrid, [-3.680064859205091,40.443560286761524])",5572260,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,60600.0
24511,"Packet 45 to (calle de Gabriel Lobo, 23, Madrid, [-3.680064859205091,40.443560286761524])",5632860,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,60600.0
24560,"Packet 46 to (calle de Gabriel Lobo, 23, Madrid, [-3.680064859205091,40.443560286761524])",5693460,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,60600.0
24897,"Packet 35 to (calle de Sagasta, 5, Madrid, [-3.7010083372402076,40.42894868682478])",6189360,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,60600.0
24930,"Packet 36 to (calle de Sagasta, 5, Madrid, [-3.7010083372402076,40.42894868682478])",6249990,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,60630.0
24973,"Packet 37 to (calle de Sagasta, 5, Madrid, [-3.7010083372402076,40.42894868682478])",6310590,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,60600.0
25008,"Packet 38 to (calle de Sagasta, 5, Madrid, [-3.7010083372402076,40.42894868682478])",6371190,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5030LXK,60600.0
20148,"Packet 90 to (calle de Argensola, 12, Madrid, [-3.694781349065569,40.42528356625323])",298560,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,60570.0
20215,"Packet 91 to (calle de Argensola, 12, Madrid, [-3.694781349065569,40.42528356625323])",359190,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,60630.0
20249,"Packet 92 to (calle de Argensola, 12, Madrid, [-3.694781349065569,40.42528356625323])",419790,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,60600.0
20333,"Packet 93 to (calle de Argensola, 12, Madrid, [-3.694781349065569,40.42528356625323])",540360,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,120570.0
21910,"Packet 11 to (calle de Galicia, 3, Pinto, [-3.695841197722506,40.24754431292661])",2410260,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,120630.0
21956,"Packet 12 to (calle de Galicia, 3, Pinto, [-3.695841197722506,40.24754431292661])",2470830,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,60570.0
22065,"Packet 13 to (calle de Galicia, 3, Pinto, [-3.695841197722506,40.24754431292661])",2591460,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,120630.0
22778,"Packet 73 to (calle de Lilí Álvarez, 28, Valdemoro, [-3.6898668445784124,40.19873141345542])",3371760,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,120600.0
23277,"Packet 27 to (avda del Mar Mediterráneo, 3, Valdemoro, [-3.6791281257233446,40.18459610353735])",3904560,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,60600.0
24562,"Packet 47 to (calle de Tomás Bretón, 14, Madrid, [-3.694883028923501,40.397354888938885])",5693790,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,60630.0
24647,"Packet 48 to (calle de Tomás Bretón, 14, Madrid, [-3.694883028923501,40.397354888938885])",5814390,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,120600.0
24683,"Packet 49 to (calle de Tomás Bretón, 14, Madrid, [-3.694883028923501,40.397354888938885])",5874960,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,60570.0
24926,"Packet 33 to (calle del Gasómetro, 11, Madrid, [-3.707474189783301,40.40471101464579])",6240960,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,120570.0
24965,"Packet 34 to (calle del Gasómetro, 11, Madrid, [-3.707474189783301,40.40471101464579])",6301560,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,60600.0
25123,"Packet 88 to (plaza de San Miguel, 8, Madrid, [-3.7095194537165876,40.41542826182227])",6624390,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,120600.0
25178,"Packet 89 to (plaza de San Miguel, 8, Madrid, [-3.7095194537165876,40.41542826182227])",6744960,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,120570.0
25247,"Packet 72 to (calle del Arenal, 15, Madrid, [-3.7074656932009513,40.4174048182293])",6927660,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,5534TPH,120600.0
22397,"Packet 6 to (calle Madrid, 38, Valdetorres de Jarama, [-3.5127156572355016,40.69564461491809])",2943060,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,6965XLY,120600.0
22510,"Packet 7 to (calle Madrid, 38, Valdetorres de Jarama, [-3.5127156572355016,40.69564461491809])",3063660,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,6965XLY,120600.0
21182,"Packet 0 to (calle de Villajoyosa, 74, Madrid, [-3.6913171995582457,40.35631274974406])",1542660,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,9593DXM,120600.0
21271,"Packet 1 to (calle de Villajoyosa, 74, Madrid, [-3.6913171995582457,40.35631274974406])",1663260,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,9593DXM,120600.0
21379,"Packet 2 to (calle de Villajoyosa, 74, Madrid, [-3.6913171995582457,40.35631274974406])",1783860,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,9593DXM,120600.0
21749,"Packet 62 to (plaza Mayor de Villaverde, 0, Madrid, [-3.7071544604141105,40.347099748516385])",2180160,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,9593DXM,60570.0
21797,"Packet 63 to (plaza Mayor de Villaverde, 0, Madrid, [-3.7071544604141105,40.347099748516385])",2240730,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,9593DXM,60570.0
21875,"Packet 64 to (plaza Mayor de Villaverde, 0, Madrid, [-3.7071544604141105,40.347099748516385])",2361360,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,9593DXM,120630.0
22711,"Packet 68 to (calle del Hospital de San José, 18, Getafe, [-3.729577173930672,40.305878652142866])",3286260,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,9593DXM,120570.0
22808,"Packet 69 to (calle del Hospital de San José, 18, Getafe, [-3.729577173930672,40.305878652142866])",3406860,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,9593DXM,0.0
22872,"Packet 70 to (calle del Hospital de San José, 18, Getafe, [-3.729577173930672,40.305878652142866])",3467460,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,9593DXM,60600.0
22984,"Packet 71 to (calle del Hospital de San José, 18, Getafe, [-3.729577173930672,40.305878652142866])",3588060,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,9593DXM,120600.0
23834,"Packet 23 to (calle Cuba, 3, Parla, [-3.7661281358688963,40.229847543498])",4678890,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,9593DXM,60630.0
23985,"Packet 32 to (calle Fernando III El Santo, 15, Parla, [-3.7684263074054747,40.23246302520263])",4884390,Truck ended delivering,0479683c-5185-4c2a-bb06-2dc0e805eecb,9593DXM,120630.0
12581,"Packet 59 to (calle de Cáceres, 12, Madrid, [-3.6958632275016434,40.398709364325924])",673920,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,0.0
12651,"Packet 60 to (calle de Cáceres, 12, Madrid, [-3.6958632275016434,40.398709364325924])",734520,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,60600.0
12737,"Packet 61 to (calle de Cáceres, 12, Madrid, [-3.6958632275016434,40.398709364325924])",855120,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,120600.0
12885,"Packet 51 to (paseo de las Delicias, 40, Madrid, [-3.6938729418434515,40.40341505029645])",1070220,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,120570.0
12945,"Packet 52 to (paseo de las Delicias, 40, Madrid, [-3.6938729418434515,40.40341505029645])",1130820,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,60570.0
13183,"Packet 40 to (calle de los Embajadores, 41, Madrid, [-3.7038629303457573,40.40761595344235])",1438020,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,120570.0
13275,"Packet 41 to (calle de los Embajadores, 41, Madrid, [-3.7038629303457573,40.40761595344235])",1558650,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,120600.0
13648,"Packet 5 to (calle de Antonio López, 44, Madrid, [-3.7112423780081336,40.39547162231044])",2008950,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,60600.0
13760,"Packet 6 to (calle de Antonio López, 44, Madrid, [-3.7112423780081336,40.39547162231044])",2129550,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,120600.0
14019,"Packet 94 to (ronda de Segovia, 44, Madrid, [-3.7141722621059046,40.4073455263479])",2477550,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,120600.0
14106,"Packet 95 to (ronda de Segovia, 44, Madrid, [-3.7141722621059046,40.4073455263479])",2598150,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,120600.0
14183,"Packet 96 to (ronda de Segovia, 44, Madrid, [-3.7141722621059046,40.4073455263479])",2718750,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,120600.0
14425,"Packet 79 to (calle de Segovia, 45, Madrid, [-3.7175152388653494,40.41362215362617])",3010050,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,120630.0
14506,"Packet 80 to (calle de Segovia, 45, Madrid, [-3.7175152388653494,40.41362215362617])",3130650,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,0.0
14622,"Packet 81 to (calle de Segovia, 45, Madrid, [-3.7175152388653494,40.41362215362617])",3251250,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0013DYS,120600.0
14104,"Packet 66 to (avda del Doctor Manuel Jarabo, 10, San Martín de la Vega, [-3.5734961879503637,40.210429980074316])",2596320,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,120570.0
14181,"Packet 67 to (avda del Doctor Manuel Jarabo, 10, San Martín de la Vega, [-3.5734961879503637,40.210429980074316])",2716950,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,120600.0
15511,"Packet 72 to (calle de Godella, 147, Madrid, [-3.687861553357931,40.34073851091862])",4452420,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,120570.0
15573,"Packet 73 to (calle de Godella, 147, Madrid, [-3.687861553357931,40.34073851091862])",4513050,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,60630.0
15656,"Packet 74 to (calle de Godella, 147, Madrid, [-3.687861553357931,40.34073851091862])",4633650,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,120570.0
16386,"Packet 88 to (calle de San Jaime, 54, Madrid, [-3.6260619117590007,40.38027933307834])",5584050,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,60600.0
16480,"Packet 89 to (calle de San Jaime, 54, Madrid, [-3.6260619117590007,40.38027933307834])",5704650,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,120600.0
16533,"Packet 90 to (calle de San Jaime, 54, Madrid, [-3.6260619117590007,40.38027933307834])",5765250,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,60600.0
16637,"Packet 91 to (calle de San Jaime, 54, Madrid, [-3.6260619117590007,40.38027933307834])",5885850,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,120600.0
16830,"Packet 22 to (plaza de la Sierra Ayllón, 2, Madrid, [-3.623571324852977,40.37847294689798])",6187950,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,0.0
16945,"Packet 23 to (plaza de la Sierra Ayllón, 2, Madrid, [-3.623571324852977,40.37847294689798])",6308520,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,0.0
17043,"Packet 24 to (plaza de la Sierra Ayllón, 2, Madrid, [-3.623571324852977,40.37847294689798])",6429150,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,120630.0
17070,"Packet 25 to (plaza de la Sierra Ayllón, 2, Madrid, [-3.623571324852977,40.37847294689798])",6489750,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,60600.0
17530,"Packet 32 to (calle de la Hacienda de Pavones, 194, Madrid, [-3.6410360368306476,40.40150382021725])",7097550,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,60600.0
17593,"Packet 33 to (calle de la Hacienda de Pavones, 194, Madrid, [-3.6410360368306476,40.40150382021725])",7218150,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,120600.0
17664,"Packet 34 to (calle de la Hacienda de Pavones, 194, Madrid, [-3.6410360368306476,40.40150382021725])",7338750,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,120600.0
17704,"Packet 35 to (calle de la Hacienda de Pavones, 194, Madrid, [-3.6410360368306476,40.40150382021725])",7399350,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,60600.0
18216,"Packet 62 to (calle de José Ortega y Gasset, 85, Madrid, [-3.6715920260962327,40.42988007259295])",8115750,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,120600.0
18309,"Packet 63 to (calle de José Ortega y Gasset, 85, Madrid, [-3.6715920260962327,40.42988007259295])",8236350,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,120600.0
18381,"Packet 64 to (calle de José Ortega y Gasset, 85, Madrid, [-3.6715920260962327,40.42988007259295])",8356950,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,120600.0
18426,"Packet 65 to (calle de José Ortega y Gasset, 85, Madrid, [-3.6715920260962327,40.42988007259295])",8417550,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,0781PZL,60600.0
14462,"Packet 92 to (calle Real, 44, Villar del Olmo, [-3.2365092001928795,40.332848063773135])",3063750,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3321FBL,60600.0
15225,"Packet 55 to (calle Alcalá, 64, Valdilecha, [-3.300674646103035,40.294283449124684])",4001550,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3321FBL,120600.0
12502,"Packet 16 to (calle de Palencia, 2, Madrid, [-3.703135855761089,40.44984567393281])",577320,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
12599,"Packet 17 to (calle de Palencia, 2, Madrid, [-3.703135855761089,40.44984567393281])",697920,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
13012,"Packet 48 to (calle de Chantada, 35, Madrid, [-3.7144085782541767,40.47311879743569])",1235850,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,60600.0
13098,"Packet 49 to (calle de Chantada, 35, Madrid, [-3.7144085782541767,40.47311879743569])",1356450,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
13217,"Packet 50 to (calle de Chantada, 35, Madrid, [-3.7144085782541767,40.47311879743569])",1477050,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
13563,"Packet 36 to (calle de la Isla de Tavira, 22, Madrid, [-3.718615480939553,40.48154310783195])",1903350,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,0.0
13660,"Packet 37 to (calle de la Isla de Tavira, 22, Madrid, [-3.718615480939553,40.48154310783195])",2023950,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
13703,"Packet 38 to (calle de la Isla de Tavira, 22, Madrid, [-3.718615480939553,40.48154310783195])",2084520,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,60570.0
13773,"Packet 39 to (calle de la Isla de Tavira, 22, Madrid, [-3.718615480939553,40.48154310783195])",2145150,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,60630.0
14122,"Packet 75 to (calle de Alfredo Marquerie, 23, Madrid, [-3.701577422760881,40.487080180286355])",2619150,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
14661,"Packet 56 to (calle de Manizales, s/n, Madrid, [-3.6374547687148118,40.47278505214947])",3304350,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
14704,"Packet 57 to (calle de Manizales, s/n, Madrid, [-3.6374547687148118,40.47278505214947])",3364950,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,60600.0
14812,"Packet 58 to (calle de Manizales, s/n, Madrid, [-3.6374547687148118,40.47278505214947])",3485550,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
15562,"Packet 82 to (plaza de San Pedro y San Pablo, 4, Coslada, [-3.5670275074586004,40.426431184410525])",4506450,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
15646,"Packet 83 to (plaza de San Pedro y San Pablo, 4, Coslada, [-3.5670275074586004,40.426431184410525])",4627050,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
15752,"Packet 84 to (plaza de San Pedro y San Pablo, 4, Coslada, [-3.5670275074586004,40.426431184410525])",4747650,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
15854,"Packet 85 to (plaza de San Pedro y San Pablo, 4, Coslada, [-3.5670275074586004,40.426431184410525])",4868250,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
16597,"Packet 68 to (calle de Torrelaguna, 63, Madrid, [-3.6542493085467638,40.443186752167996])",5863950,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,120600.0
17023,"Packet 29 to (calle del Oria, 32, Madrid, [-3.6812931856080096,40.446093593804356])",6409350,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,60600.0
17105,"Packet 30 to (calle del Oria, 32, Madrid, [-3.6812931856080096,40.446093593804356])",6529950,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,0.0
17155,"Packet 31 to (calle del Oria, 32, Madrid, [-3.6812931856080096,40.446093593804356])",6590550,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,3953RLD,60600.0
12956,"Packet 10 to (ctra Húmera, 16, Pozuelo de Alarcón, [-3.8010880039458925,40.446028188371436])",1141950,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,5030LXK,60600.0
12997,"Packet 11 to (ctra Húmera, 16, Pozuelo de Alarcón, [-3.8010880039458925,40.446028188371436])",1202550,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,5030LXK,60600.0
14260,"Packet 18 to (avda de Madrid, S/N, Villanueva del Pardillo, [-3.965060106963571,40.4883694626959])",2815950,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,5030LXK,120600.0
14305,"Packet 19 to (avda de Madrid, S/N, Villanueva del Pardillo, [-3.965060106963571,40.4883694626959])",2876550,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,5030LXK,60600.0
14415,"Packet 20 to (avda de Madrid, S/N, Villanueva del Pardillo, [-3.965060106963571,40.4883694626959])",2997120,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,5030LXK,120570.0
14452,"Packet 21 to (avda de Madrid, S/N, Villanueva del Pardillo, [-3.965060106963571,40.4883694626959])",3057750,Truck ended delivering,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,5030LXK,60600.0
